review_id,review_text,voted_up,votes_up,playtime_at_review,timestamp_created
200000323,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,10,5.68,1710096900
200000324,Really fun fresh take on hero shooters with the card system!,1,5,25.18,1710097200
200000325,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,5,11.9,1710097500
200000326,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,10,4.96,1710097800
200000327,Really fun fresh take on hero shooters with the card system!,1,10,36.57,1710098100
200000328,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,12,6.92,1710098400
200000329,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,4,4.33,1710098700
200000330,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,12,43.71,1710099000
200000331,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,12,4.06,1710099300
200000332,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,2,9.85,1710099600
200000333,Cards mechanic feels totally RNG and unfair in ranked mode.,0,0,6.35,1710099900
200000334,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,10,11.44,1710100200
200000335,"Great concept, hoping the devs fix the server issues soon.",1,4,12.68,1710100500
200000336,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,3,10.21,1710100800
200000337,Guns feel okay but card abilities break game balance completely.,0,1,10.1,1710101100
200000338,Gunplay is crisp and art style is super stylish.,1,4,28.89,1710101400
200000339,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,1,8.79,1710101700
200000340,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,9,11.65,1710102000
200000341,"Great concept, hoping the devs fix the server issues soon.",1,7,14.36,1710102300
200000342,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,6,10.9,1710102600
200000343,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,9,5.81,1710102900
200000344,"Great concept, hoping the devs fix the server issues soon.",1,6,43.65,1710103200
200000345,Gunplay is crisp and art style is super stylish.,1,1,39.92,1710103500
200000346,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,3,6.88,1710103800
200000347,Really fun fresh take on hero shooters with the card system!,1,5,16.4,1710104100
200000348,Guns feel okay but card abilities break game balance completely.,0,13,2.19,1710104400
200000349,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,11,9.89,1710104700
200000350,"Great concept, hoping the devs fix the server issues soon.",1,11,7.13,1710105000
200000351,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,0,4.81,1710105300
200000352,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,10,10.15,1710105600
200000353,Gunplay is crisp and art style is super stylish.,1,15,6.53,1710105900
200000354,Gunplay is crisp and art style is super stylish.,1,15,35.35,1710106200
200000355,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,0,10.92,1710106500
200000356,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,13,6.81,1710106800
200000357,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,3,3.23,1710107100
200000358,Cards mechanic feels totally RNG and unfair in ranked mode.,0,14,7.85,1710107400
200000359,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,0,7.36,1710107700
200000360,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,9,8.76,1710108000
200000361,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,13,3.27,1710108300
200000362,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,11,6.52,1710108600
200000363,Guns feel okay but card abilities break game balance completely.,0,0,6.76,1710108900
200000364,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,12,1.0,1710109200
200000365,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,11,34.89,1710109500
200000366,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,3,14.65,1710109800
200000367,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,11,10.34,1710110100
200000368,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,14,10.05,1710110400
200000369,"Great concept, hoping the devs fix the server issues soon.",1,4,30.27,1710110700
200000370,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,6,0.93,1710111000
200000371,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,10,10.69,1710111300
200000372,"Great concept, hoping the devs fix the server issues soon.",1,15,44.56,1710111600
200000373,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,1,3.79,1710111900
200000374,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,11,15.93,1710112200
200000375,Cards mechanic feels totally RNG and unfair in ranked mode.,0,12,9.05,1710112500
200000376,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,15,6.21,1710112800
200000377,Guns feel okay but card abilities break game balance completely.,0,2,3.57,1710113100
200000378,Really fun fresh take on hero shooters with the card system!,1,5,22.22,1710113400
200000379,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,10,1.68,1710113700
200000380,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,13,22.84,1710114000
200000381,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,1,4.54,1710114300
200000382,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,13,29.59,1710114600
200000383,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,12,1.36,1710114900
200000384,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,4,11.46,1710115200
200000385,"Great concept, hoping the devs fix the server issues soon.",1,2,6.39,1710115500
200000386,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,1,4.66,1710115800
200000387,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,11,11.41,1710116100
200000388,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,11,7.1,1710116400
200000389,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,3,3.37,1710116700
200000390,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,12,6.24,1710117000
200000391,Really fun fresh take on hero shooters with the card system!,1,8,15.47,1710117300
200000392,Gunplay is crisp and art style is super stylish.,1,9,44.85,1710117600
200000393,"Great concept, hoping the devs fix the server issues soon.",1,4,13.01,1710117900
200000394,"Great concept, hoping the devs fix the server issues soon.",1,14,11.91,1710118200
200000395,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,2,31.71,1710118500
200000396,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,5,10.75,1710118800
200000397,Gunplay is crisp and art style is super stylish.,1,7,36.75,1710119100
200000398,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,7,9.61,1710119400
200000399,Really fun fresh take on hero shooters with the card system!,1,11,19.44,1710119700
200000400,Guns feel okay but card abilities break game balance completely.,0,2,1.99,1710120000
200000401,Cards mechanic feels totally RNG and unfair in ranked mode.,0,15,12.0,1710120300
200000402,Cards mechanic feels totally RNG and unfair in ranked mode.,0,2,9.97,1710120600
200000403,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,14,7.89,1710120900
200000404,Guns feel okay but card abilities break game balance completely.,0,5,4.46,1710121200
200000405,Gunplay is crisp and art style is super stylish.,1,1,22.3,1710121500
200000406,Gunplay is crisp and art style is super stylish.,1,5,17.16,1710121800
200000407,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,9,4.48,1710122100
200000408,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,8,12.85,1710122400
200000409,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,2,7.57,1710122700
200000410,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,4,7.31,1710123000
200000411,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,1,10.19,1710123300
200000412,Really fun fresh take on hero shooters with the card system!,1,8,8.25,1710123600
200000413,"Great concept, hoping the devs fix the server issues soon.",1,0,29.72,1710123900
200000414,Guns feel okay but card abilities break game balance completely.,0,9,3.83,1710124200
200000415,Cards mechanic feels totally RNG and unfair in ranked mode.,0,2,3.92,1710124500
200000416,Gunplay is crisp and art style is super stylish.,1,15,22.58,1710124800
200000417,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,10,7.48,1710125100
200000418,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,11,34.37,1710125400
200000419,Gunplay is crisp and art style is super stylish.,1,3,35.43,1710125700
200000420,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,14,1.91,1710126000
200000421,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,12,1.08,1710126300
200000422,"Great concept, hoping the devs fix the server issues soon.",1,5,14.93,1710126600
200000423,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,5,12.59,1710126900
200000424,Guns feel okay but card abilities break game balance completely.,0,9,5.87,1710127200
200000425,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,14,11.37,1710127500
200000426,Gunplay is crisp and art style is super stylish.,1,1,28.33,1710127800
200000427,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,15,7.37,1710128100
200000428,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,13,10.24,1710128400
200000429,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,12,8.87,1710128700
200000430,Cards mechanic feels totally RNG and unfair in ranked mode.,0,6,1.09,1710129000
200000431,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,14,1.35,1710129300
200000432,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,3,38.01,1710129600
200000433,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,10,5.03,1710129900
200000434,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,6,9.18,1710130200
200000435,Cards mechanic feels totally RNG and unfair in ranked mode.,0,1,6.25,1710130500
200000436,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,14,9.75,1710130800
200000437,Guns feel okay but card abilities break game balance completely.,0,10,2.11,1710131100
200000438,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,15,7.33,1710131400
200000439,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,0,24.0,1710131700
200000440,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,9,11.77,1710132000
200000441,Really fun fresh take on hero shooters with the card system!,1,8,28.88,1710132300
200000442,Gunplay is crisp and art style is super stylish.,1,15,33.86,1710132600
200000443,Cards mechanic feels totally RNG and unfair in ranked mode.,0,7,2.2,1710132900
200000444,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,14,2.69,1710133200
200000445,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,6,5.25,1710133500
200000446,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,1,10.54,1710133800
200000447,Gunplay is crisp and art style is super stylish.,1,15,27.44,1710134100
200000448,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,14,11.5,1710134400
200000449,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,8,26.85,1710134700
200000450,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,8,11.51,1710135000
200000451,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,9,11.33,1710135300
200000452,Gunplay is crisp and art style is super stylish.,1,15,32.61,1710135600
200000453,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,8,6.95,1710135900
200000454,Guns feel okay but card abilities break game balance completely.,0,12,4.87,1710136200
200000455,Gunplay is crisp and art style is super stylish.,1,9,16.62,1710136500
200000456,Really fun fresh take on hero shooters with the card system!,1,14,18.85,1710136800
200000457,"Great concept, hoping the devs fix the server issues soon.",1,8,13.56,1710137100
200000458,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,7,10.49,1710137400
200000459,Guns feel okay but card abilities break game balance completely.,0,7,3.1,1710137700
200000460,Cards mechanic feels totally RNG and unfair in ranked mode.,0,15,4.3,1710138000
200000461,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,5,0.56,1710138300
200000462,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,6,5.99,1710138600
200000463,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,1,17.85,1710138900
200000464,Really fun fresh take on hero shooters with the card system!,1,7,31.09,1710139200
200000465,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,5,11.0,1710139500
200000466,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,1,11.24,1710139800
200000467,"Great concept, hoping the devs fix the server issues soon.",1,5,36.52,1710140100
200000468,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,0,40.07,1710140400
200000469,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,10,11.18,1710140700
200000470,Guns feel okay but card abilities break game balance completely.,0,4,6.53,1710141000
200000471,"Great concept, hoping the devs fix the server issues soon.",1,3,15.91,1710141300
200000472,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,5,7.96,1710141600
200000473,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,6,9.59,1710141900
200000474,Cards mechanic feels totally RNG and unfair in ranked mode.,0,10,10.01,1710142200
200000475,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,4,2.62,1710142500
200000476,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,12,0.58,1710142800
200000477,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,9,11.47,1710143100
200000478,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,11,3.51,1710143400
200000479,Really fun fresh take on hero shooters with the card system!,1,14,31.71,1710143700
200000480,Cards mechanic feels totally RNG and unfair in ranked mode.,0,9,8.39,1710144000
200000481,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,7,19.7,1710144300
200000482,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,14,6.0,1710144600
200000483,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,15,21.63,1710144900
200000484,Gunplay is crisp and art style is super stylish.,1,2,35.47,1710145200
200000485,Guns feel okay but card abilities break game balance completely.,0,2,8.59,1710145500
200000486,Really fun fresh take on hero shooters with the card system!,1,6,7.47,1710145800
200000487,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,14,2.39,1710146100
200000488,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,15,8.74,1710146400
200000489,Guns feel okay but card abilities break game balance completely.,0,1,5.62,1710146700
200000490,Guns feel okay but card abilities break game balance completely.,0,1,5.28,1710147000
200000491,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,12,8.82,1710147300
200000492,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,2,9.08,1710147600
200000493,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,1,8.55,1710147900
200000494,Really fun fresh take on hero shooters with the card system!,1,15,44.45,1710148200
200000495,Cards mechanic feels totally RNG and unfair in ranked mode.,0,4,2.57,1710148500
200000496,"Great concept, hoping the devs fix the server issues soon.",1,12,19.98,1710148800
200000497,Cards mechanic feels totally RNG and unfair in ranked mode.,0,4,4.82,1710149100
200000498,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,12,9.75,1710149400
200000499,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,0,10.1,1710149700
200000500,"Great concept, hoping the devs fix the server issues soon.",1,13,31.94,1710150000
200000501,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,11,3.35,1710150300
200000502,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,3,11.28,1710150600
200000503,Cards mechanic feels totally RNG and unfair in ranked mode.,0,0,7.57,1710150900
200000504,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,1,1.66,1710151200
200000505,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,1,3.31,1710151500
200000506,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,1,6.71,1710151800
200000507,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,10,3.19,1710152100
200000508,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,4,3.22,1710152400
200000509,Gunplay is crisp and art style is super stylish.,1,8,21.54,1710152700
200000510,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,13,7.7,1710153000
200000511,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,12,11.68,1710153300
200000512,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,13,32.85,1710153600
200000513,Cards mechanic feels totally RNG and unfair in ranked mode.,0,15,2.61,1710153900
200000514,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,4,3.96,1710154200
200000515,Really fun fresh take on hero shooters with the card system!,1,13,27.5,1710154500
200000516,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,8,4.97,1710154800
200000517,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,11,11.11,1710155100
200000518,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,12,1.09,1710155400
200000519,Really fun fresh take on hero shooters with the card system!,1,6,39.94,1710155700
200000520,Gunplay is crisp and art style is super stylish.,1,10,24.18,1710156000
200000521,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,6,2.94,1710156300
200000522,Really fun fresh take on hero shooters with the card system!,1,15,34.88,1710156600
200000523,Gunplay is crisp and art style is super stylish.,1,7,20.87,1710156900
200000524,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,11,4.88,1710157200
200000525,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,15,6.4,1710157500
200000526,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,10,9.26,1710157800
200000527,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,1,17.52,1710158100
200000528,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,0,9.02,1710158400
200000529,Cards mechanic feels totally RNG and unfair in ranked mode.,0,6,3.89,1710158700
200000530,Cards mechanic feels totally RNG and unfair in ranked mode.,0,7,7.05,1710159000
200000531,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,15,3.46,1710159300
200000532,"Great concept, hoping the devs fix the server issues soon.",1,11,23.43,1710159600
200000533,Guns feel okay but card abilities break game balance completely.,0,1,6.12,1710159900
200000534,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,1,11.37,1710160200
200000535,"Great concept, hoping the devs fix the server issues soon.",1,7,10.5,1710160500
200000536,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,14,0.61,1710160800
200000537,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,0,8.08,1710161100
200000538,Guns feel okay but card abilities break game balance completely.,0,0,5.23,1710161400
200000539,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,9,6.66,1710161700
200000540,Cards mechanic feels totally RNG and unfair in ranked mode.,0,5,9.77,1710162000
200000541,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,7,6.53,1710162300
200000542,Guns feel okay but card abilities break game balance completely.,0,11,3.4,1710162600
200000543,Cards mechanic feels totally RNG and unfair in ranked mode.,0,12,1.41,1710162900
200000544,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,7,11.89,1710163200
200000545,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,1,8.02,1710163500
200000546,Cards mechanic feels totally RNG and unfair in ranked mode.,0,15,4.84,1710163800
200000547,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,2,8.58,1710164100
200000548,Cards mechanic feels totally RNG and unfair in ranked mode.,0,10,7.92,1710164400
200000549,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,1,10.79,1710164700
200000550,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,2,3.62,1710165000
200000551,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,1,40.97,1710165300
200000552,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,6,0.68,1710165600
200000553,Cards mechanic feels totally RNG and unfair in ranked mode.,0,9,11.18,1710165900
200000554,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,12,7.02,1710166200
200000555,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,4,20.35,1710166500
200000556,Really fun fresh take on hero shooters with the card system!,1,11,25.03,1710166800
200000557,Cards mechanic feels totally RNG and unfair in ranked mode.,0,2,3.17,1710167100
200000558,Cards mechanic feels totally RNG and unfair in ranked mode.,0,10,11.64,1710167400
200000559,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,14,9.51,1710167700
200000560,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,12,6.86,1710168000
200000561,Cards mechanic feels totally RNG and unfair in ranked mode.,0,9,1.49,1710168300
200000562,Really fun fresh take on hero shooters with the card system!,1,4,8.28,1710168600
200000563,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,10,9.01,1710168900
200000564,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,9,0.56,1710169200
200000565,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,2,1.68,1710169500
200000566,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,13,6.91,1710169800
200000567,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,2,4.57,1710170100
200000568,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,0,10.43,1710170400
200000569,Cards mechanic feels totally RNG and unfair in ranked mode.,0,7,9.46,1710170700
200000570,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,5,8.38,1710171000
200000571,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,4,3.59,1710171300
200000572,Cards mechanic feels totally RNG and unfair in ranked mode.,0,9,3.67,1710171600
200000573,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,7,4.65,1710171900
200000574,"Great concept, hoping the devs fix the server issues soon.",1,6,28.75,1710172200
200000575,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,12,4.0,1710172500
200000576,Cards mechanic feels totally RNG and unfair in ranked mode.,0,10,9.75,1710172800
200000577,Cards mechanic feels totally RNG and unfair in ranked mode.,0,4,9.88,1710173100
200000578,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,5,6.01,1710173400
200000579,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,15,16.66,1710173700
200000580,Gunplay is crisp and art style is super stylish.,1,8,18.04,1710174000
200000581,"Great concept, hoping the devs fix the server issues soon.",1,6,19.6,1710174300
200000582,Guns feel okay but card abilities break game balance completely.,0,0,2.57,1710174600
200000583,"Great concept, hoping the devs fix the server issues soon.",1,6,42.72,1710174900
200000584,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,2,10.06,1710175200
200000585,"Great concept, hoping the devs fix the server issues soon.",1,4,31.92,1710175500
200000586,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,4,3.41,1710175800
200000587,"Great concept, hoping the devs fix the server issues soon.",1,15,7.96,1710176100
200000588,Guns feel okay but card abilities break game balance completely.,0,13,6.33,1710176400
200000589,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,2,8.57,1710176700
200000590,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,11,8.06,1710177000
200000591,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,12,6.98,1710177300
200000592,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,13,43.63,1710177600
200000593,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,7,3.48,1710177900
200000594,Cards mechanic feels totally RNG and unfair in ranked mode.,0,4,5.83,1710178200
200000595,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,9,6.05,1710178500
200000596,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,4,1.83,1710178800
200000597,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,6,5.74,1710179100
200000598,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,14,5.98,1710179400
200000599,"Great concept, hoping the devs fix the server issues soon.",1,9,17.76,1710179700
200000600,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,10,0.76,1710180000
200000601,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,7,11.19,1710180300
200000602,Guns feel okay but card abilities break game balance completely.,0,13,2.34,1710180600
200000603,Gunplay is crisp and art style is super stylish.,1,5,36.91,1710180900
200000604,Cards mechanic feels totally RNG and unfair in ranked mode.,0,6,5.05,1710181200
200000605,Cards mechanic feels totally RNG and unfair in ranked mode.,0,6,4.97,1710181500
200000606,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,5,7.14,1710181800
200000607,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,8,5.76,1710182100
200000608,"Great concept, hoping the devs fix the server issues soon.",1,10,26.11,1710182400
200000609,Cards mechanic feels totally RNG and unfair in ranked mode.,0,11,7.25,1710182700
200000610,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,9,7.6,1710183000
200000611,Really fun fresh take on hero shooters with the card system!,1,10,31.88,1710183300
200000612,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,11,1.84,1710183600
200000613,"Great concept, hoping the devs fix the server issues soon.",1,4,21.73,1710183900
200000614,Cards mechanic feels totally RNG and unfair in ranked mode.,0,5,2.64,1710184200
200000615,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,5,3.82,1710184500
200000616,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,11,7.62,1710184800
200000617,"Great concept, hoping the devs fix the server issues soon.",1,12,10.46,1710185100
200000618,"Great concept, hoping the devs fix the server issues soon.",1,15,21.37,1710185400
200000619,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,2,6.12,1710185700
200000620,Matchmaking and SBMM are horrible. Getting destroyed by cheaters and smurfs every match.,0,8,3.86,1710186000
200000621,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,14,2.43,1710186300
200000622,Connection lost every two matches. Desync makes gunplay feel unresponsive.,0,3,6.82,1710186600
200000623,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,11,9.41,1710186900
200000624,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,14,9.24,1710187200
200000625,Cards mechanic feels totally RNG and unfair in ranked mode.,0,7,1.68,1710187500
200000626,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,11,5.67,1710187800
200000627,Really fun fresh take on hero shooters with the card system!,1,3,22.56,1710188100
200000628,Gunplay is crisp and art style is super stylish.,1,11,13.4,1710188400
200000629,"Great concept, hoping the devs fix the server issues soon.",1,4,11.64,1710188700
200000630,Gunplay is crisp and art style is super stylish.,1,11,37.22,1710189000
200000631,Guns feel okay but card abilities break game balance completely.,0,9,2.44,1710189300
200000632,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,3,11.45,1710189600
200000633,Cards mechanic feels totally RNG and unfair in ranked mode.,0,8,11.07,1710189900
200000634,Gunplay is crisp and art style is super stylish.,1,4,33.06,1710190200
200000635,Game constantly crashes to desktop. Unplayable server lag and high ping.,0,12,10.03,1710190500
200000636,Battle pass is predatory and microtransactions are overpriced for a game in this state.,0,12,7.72,1710190800
200000637,Servers have terrible netcode and severe desync. I keep getting shot behind walls.,0,8,5.13,1710191100
200000638,"Love the card mechanics, brings a fresh tactical twist to FPS.",1,15,23.19,1710191400
200000639,The card balance RNG ruins competitive play. Deck cards are way too overpowered.,0,2,10.49,1710191700
200000640,"Great concept, hoping the devs fix the server issues soon.",1,11,30.39,1710192000
200000641,"Great concept, hoping the devs fix the server issues soon.",1,13,13.71,1710192300
200000642,"Great concept, hoping the devs fix the server issues soon.",1,9,15.74,1710192600
200000643,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,15,7.01,1710192900
200000644,Really fun fresh take on hero shooters with the card system!,1,14,6.84,1710193200
200000645,FPS drops and stuttering every time a card ability is activated. Poor optimization.,0,0,5.57,1710193500
200000646,"Great concept, hoping the devs fix the server issues soon.",1,4,13.09,1710193800
